"0.010409116744995117",
"-0.015277862548828125",
"-0.015400886535644531",
"-0.014518022537231445",
"-0.014086008071899414",
"-0.01404714584350586",
"-0.01539921760559082",
"-0.01321101188659668",
"-0.01136016845703125",
"-0.01492619514465332",
"-0.011219978332519531",
"-0.014203071594238281",
"-0.013849973678588867",
"-0.012083053588867188",
"0.017712831497192383",
"-0.011693954467773438",
"-0.014162063598632812",
"-0.012206077575683594",
"0.0027589797973632812",
"-0.013124227523803711",
"-0.013398885726928711",
"-0.01372981071472168",
"-0.01427006721496582",
"-0.013374805450439453",
"-0.010761022567749023",
"-0.011343955993652344",
"-0.011736154556274414",
"-0.010608911514282227",
"-0.010893106460571289",
"-0.01211404800415039",
"-0.008187055587768555",
"-0.008955955505371094",
"-0.009383916854858398",
"-0.010877132415771484",
"-0.01025700569152832",
"-0.005287885665893555",
"-0.009324073791503906",
"-0.007275104522705078",
"-0.010041952133178711",
"-0.010805845260620117",
"-0.012022972106933594",
"-0.011533975601196289",
"-0.009723901748657227",
"-0.009447097778320312",
"-0.008587121963500977",
"-0.010193109512329102",
"-0.009789228439331055",
"-0.010532140731811523",
"-0.010369062423706055",
"-0.008784055709838867",
"-0.00893402099609375",
"-0.007174015045166016",
"-0.00836801528930664",
"-0.0106201171875",
"-0.009313106536865234",
"-0.0065920352935791016",
"-0.009937047958374023",
"-0.008087158203125",
"-0.006011009216308594",
"-0.008064031600952148",
"-0.009944915771484375",
"-0.006562948226928711",
"-0.008840799331665039",
"-0.00942087173461914",
"-0.005493879318237305",
"-0.006912946701049805",
"-0.007648944854736328",
"-0.007477998733520508",
"-0.0065479278564453125",
"-0.007498025894165039",
"-0.006625175476074219",
"0.01320195198059082",
"-0.004198789596557617",
"-0.00678706169128418",
"-0.006640911102294922",
"-0.006499052047729492",
"-0.00893402099609375",
"-0.004059791564941406",
"-0.005881071090698242",
"-0.0061948299407958984",
"0.0049610137939453125",
"-0.002852916717529297",
"-0.007760047912597656",
"-0.0013349056243896484",
"-0.005020856857299805",
"-0.005754947662353516",
"-0.0053730010986328125",
"-0.0063800811767578125",
"-0.005004167556762695",
"-0.00466609001159668",
"-0.005519866943359375",
"-0.007009983062744141",
"-0.0063610076904296875",
"-0.0062329769134521484",
"-0.005023956298828125",
"-0.002412080764770508",
"-0.0039730072021484375",
"-0.0051419734954833984",
"-0.006224870681762695",
"-0.005672931671142578",
"-0.003857135772705078",
"-0.0064849853515625",
"-0.0031881332397460938",
"-0.004252910614013672",
"0.009885072708129883",
"-0.004204988479614258",
"-0.0051059722900390625",
"-0.0037720203399658203",
"-0.002691984176635742",
"-0.0032138824462890625",
"-0.0018310546875",
"-0.004462003707885742",
"-0.0019059181213378906",
"-0.002540111541748047",
"-0.004515886306762695",
"-0.003847837448120117",
"-0.0039010047912597656",
"-0.0024290084838867188",
"-0.003125905990600586",
"-0.0019659996032714844",
"-0.002424001693725586",
"-0.002043008804321289",
"-0.0020809173583984375",
"-0.002526998519897461",
"-0.003657102584838867",
"-0.002771139144897461",
"-0.002335071563720703",
"-0.0022912025451660156",
"-0.0043239593505859375",
"-0.002588033676147461",
"-0.002382993698120117",
"-0.0035359859466552734",
"-0.0028688907623291016",
"-0.0028450489044189453",
"-0.0017070770263671875",
"-0.0034990310668945312",
"-0.0019528865814208984",
"-0.0019040107727050781",
"-0.004558086395263672",
"-0.003977060317993164",
"-0.0011060237884521484",
"-0.003097057342529297",
"-0.001995086669921875",
"-0.002942800521850586",
"-0.0020139217376708984",
"-0.001416921615600586",
"-0.005974769592285156",
"-0.0030059814453125",
"-0.0014188289642333984",
"7.319450378417969e-05",
"-0.0022521018981933594",
"-0.002490997314453125",
"-0.001850128173828125",
"-0.00019502639770507812",
"-3.600120544433594e-05",
"0.0004780292510986328",
"1.3113021850585938e-05",
"-0.0017969608306884766",
"-0.0005230903625488281",
"-0.0017130374908447266",
"7.295608520507812e-05",
"-9.703636169433594e-05",
"-0.0018880367279052734",
"0.0011589527130126953",
"0.000762939453125",
"0.0012359619140625",
"-0.0016720294952392578",
"-0.0010399818420410156",
"0.002438068389892578",
"-0.00018596649169921875",
"-0.0005519390106201172",
"-5.3882598876953125e-05",
"0.001352071762084961",
"0.014088869094848633",
"-0.0011491775512695312",
"0.00040984153747558594",
"0.0008702278137207031",
"0.0013320446014404297",
"0.0027170181274414062",
"-0.0007879734039306641",
"-0.00039887428283691406",
"0.0013949871063232422",
"0.0002830028533935547",
"0.0014719963073730469",
"0.0019600391387939453",
"0.000247955322265625",
"0.0015690326690673828",
"0.0018639564514160156",
"0.0018229484558105469",
"0.002596139907836914",
"0.0010530948638916016",
"0.001870870590209961",
"0.0020918846130371094",
"0.0011248588562011719",
"0.0005669593811035156",
"0.0018639564514160156",
"0.003777027130126953",
"0.004724025726318359",
"0.0026061534881591797",
"0.002048015594482422",
"0.0012400150299072266",
"0.003345012664794922",
"0.004542112350463867",
"0.0050220489501953125",
"0.0015060901641845703",
"0.004875898361206055",
"0.008249044418334961",
"0.002834796905517578",
"0.003670930862426758",
"0.0037178993225097656",
"0.004311084747314453",
"0.003448009490966797",
"0.003734111785888672",
"0.002816915512084961",
"0.005811929702758789",
"0.005105018615722656",
"0.005208015441894531",
"0.003159046173095703",
"0.0031690597534179688",
"0.0031120777130126953",
"0.0033140182495117188",
"0.0027589797973632812",
"0.0048868656158447266",
"0.004414081573486328",
"0.005187034606933594",
"0.006088972091674805",
"0.01583099365234375",
"0.0067539215087890625",
"0.003757953643798828",
"0.005536079406738281",
"0.003737211227416992",
"0.005651950836181641",
"0.004077911376953125",
"0.0034339427947998047",
"0.007092952728271484",
"0.0063669681549072266",
"0.006168842315673828",
"0.005831003189086914",
"0.004786014556884766",
"0.005855083465576172",
"0.008388996124267578",
"0.006060123443603516",
"0.0053310394287109375",
"0.007930994033813477",
"0.006990909576416016",
"0.005220890045166016",
"0.006654024124145508",
"0.008455038070678711",
"0.008468151092529297",
"0.006022930145263672",
"0.007426023483276367",
"0.006374835968017578",
"0.009471893310546875",
"0.0060269832611083984",
"0.02527594566345215",
"0.00828409194946289",
"0.0076410770416259766",
"0.007857799530029297",
"0.008207082748413086",
"0.00768589973449707",
"0.0062220096588134766",
"0.0027332305908203125",
"0.007302045822143555",
"0.007972002029418945",
"0.009792089462280273",
"0.007628917694091797",
"0.006866931915283203",
"0.04483199119567871",
"0.008673906326293945",
"0.007956981658935547",
"0.00948190689086914",
"0.0038421154022216797",
"0.010804176330566406",
"0.01025390625",
"0.009063005447387695",
"0.007193803787231445",
"0.009773969650268555",
"0.009016990661621094",
"0.010293960571289062",
"0.009861946105957031",
"0.008896827697753906",
"0.008762836456298828",
"0.008242130279541016",
"0.010589838027954102",
"0.009111166000366211",
"0.009554147720336914",
"0.008249998092651367",
"0.009715080261230469",
"0.006999969482421875",
"0.009835004806518555",
"0.009945869445800781",
"0.010101079940795898",
"0.010140180587768555",
"0.010231971740722656",
"0.009773969650268555",
"0.01042795181274414",
"0.01032710075378418",
"0.009907007217407227",
"0.009315013885498047",
"0.010481119155883789",
"0.012848138809204102",
"0.008889913558959961",
"0.011197805404663086",
"0.009984016418457031",
"0.011613845825195312",
"0.009764909744262695",
"0.010696172714233398",
"0.010540008544921875",
"0.010487079620361328",
"0.012093067169189453",
"0.010851860046386719",
"0.01071786880493164",
"0.012408018112182617",
"0.010922908782958984",
"0.012384891510009766",
"0.010999917984008789",
"0.012230157852172852",
"0.009968042373657227",
"0.013807058334350586",
"0.010013818740844727",
"0.011311054229736328",
"0.010038137435913086",
"0.01180887222290039",
"0.010998010635375977",
"0.014188051223754883",
"0.009855985641479492",
"0.011929035186767578",
"0.009805917739868164",
"0.01093912124633789",
"0.011679887771606445",
"0.013812065124511719",
"0.011508941650390625",
"0.013942956924438477",
"0.012423992156982422",
"0.011860847473144531",
"0.011933088302612305",
"0.012363910675048828",
"0.012712955474853516",
"0.013877153396606445",
"0.012377023696899414",
"0.01175999641418457",
"0.010977983474731445",
"0.009597063064575195",
"0.013153076171875",
"0.013954877853393555",
"0.01087498664855957",
"0.012542963027954102",
"0.011289834976196289",
"0.01058816909790039",
"0.012336969375610352",
"0.01558685302734375",
"0.013935089111328125",
"0.01699995994567871",
"0.017379045486450195",
"0.015123844146728516",
"0.013332128524780273",
"0.012681961059570312",
"0.012468099594116211",
"0.011368036270141602",
"0.011178970336914062",
"0.013073205947875977",
"0.016430139541625977",
"0.011883974075317383",
"0.015413045883178711",
"0.012284994125366211",
"0.013015985488891602",
"0.011572122573852539",
"0.012593984603881836",
"0.015063047409057617",
"0.013417959213256836",
"0.012156963348388672",
"0.012717008590698242",
"0.01244807243347168",
"0.012560844421386719",
"0.014981985092163086",
"0.014952898025512695",
"0.012148857116699219",
"0.01261591911315918",
"0.013493776321411133",
"0.012042999267578125",
"0.013422012329101562",
"0.012125968933105469",
"0.013895988464355469",
"0.01305699348449707",
"0.01226496696472168",
"0.013434886932373047",
"0.014343976974487305",
"0.012824058532714844",
"0.013985872268676758",
"0.013999223709106445",
"0.015475034713745117",
"0.012991905212402344",
"0.012464046478271484",
"0.013791084289550781",
"0.013880014419555664",
"0.013497114181518555",
"0.01409602165222168",
"0.014106035232543945",
"0.013534069061279297",
"0.014435052871704102",
"0.011003971099853516",
"0.017889022827148438",
"0.013417959213256836",
"0.014314889907836914",
"0.014576196670532227",
"0.014825105667114258",
"0.014983177185058594",
"0.012835979461669922",
"0.016108036041259766",
"0.015303850173950195",
"0.01598811149597168",
"0.01334691047668457",
"0.013725996017456055",
"0.013167142868041992",
"0.013789892196655273",
"0.009690999984741211",
"0.014900922775268555",
"0.014491796493530273",
"0.010973930358886719",
"0.014066219329833984",
"0.016005992889404297",
"0.014564990997314453",
"0.01355290412902832",
"0.01482081413269043",
"0.015908002853393555",
"0.014187097549438477",
"0.01587986946105957",
"0.014344930648803711",
"0.015115022659301758",
"0.014545917510986328",
"0.013993024826049805",
"0.013549089431762695",
"0.014239072799682617",
"0.018750905990600586",
"0.01482081413269043",
"0.015486955642700195",
"0.013664960861206055",
"0.013221979141235352",
"0.014024972915649414",
"0.014970779418945312",
"0.014923095703125",
"0.018285036087036133",
"0.015271186828613281",
"0.016052961349487305",
"0.017361879348754883",
"0.013370990753173828",
"0.014679908752441406",
"0.017248868942260742",
"0.013437032699584961",
"0.030393123626708984",
"0.01169896125793457",
"0.01586294174194336",
"0.01470804214477539",
"0.013802051544189453",
"0.014564990997314453",
"0.01341700553894043",
"0.014513015747070312",
"0.02218317985534668",
"0.01581406593322754",
"0.015424013137817383",
"0.01544809341430664",
"0.013875961303710938",
"0.01610088348388672",
"0.01462101936340332",
"0.014325141906738281",
"0.014544010162353516",
"0.016168832778930664",
"0.01716303825378418",
"0.01619696617126465",
"0.017946958541870117",
"0.023285865783691406",
"0.016202926635742188",
"0.017096996307373047",
"0.01874709129333496",
"0.01624298095703125",
"0.01610398292541504",
"0.016069889068603516",
"0.01674485206604004",
"0.014904975891113281",
"0.01784992218017578",
"0.014309883117675781",
"0.017901182174682617",
"0.017503023147583008",
"0.01697087287902832",
"0.015048980712890625",
"0.018932104110717773",
"0.014775991439819336",
"0.01637101173400879",
"0.014724016189575195",
"0.01871514320373535",
"0.01537013053894043",
"0.015461921691894531",
"0.016691923141479492",
"0.016257047653198242",
"0.015048980712890625",
"0.015104055404663086",
"0.019572019577026367",
"0.018146038055419922",
"0.0166318416595459",
"0.03466606140136719",
"0.015810012817382812",
"0.015859127044677734",
"0.015364885330200195",
"0.01671600341796875",
"0.017535924911499023",
"0.015725135803222656",
"0.01797199249267578",
"0.01664900779724121",
"0.017446041107177734",
"0.0187070369720459",
"0.01661515235900879",
"0.018640995025634766",
"0.018170833587646484",
"0.016560077667236328",
"0.01663994789123535",
"0.0189359188079834",
"0.019572019577026367",
"0.017100811004638672",
"0.02101898193359375",
"0.018073081970214844",
"0.017549991607666016",
"0.0177459716796875",
"0.02056288719177246",
"0.01687788963317871",
"0.016640901565551758",
"0.016947031021118164",
"0.01825118064880371",
"0.017618894577026367",
"0.017172813415527344",
"0.01787114143371582",
"0.018869876861572266",
"0.018568038940429688",
"0.01793503761291504",
"0.017441987991333008",
"0.015421152114868164",
"0.019227027893066406",
"0.018032073974609375",
"0.018524169921875",
"0.016598939895629883",
"0.016383886337280273",
"0.018805980682373047",
"0.018463850021362305",
"0.016016006469726562",
"0.01862311363220215",
"0.016170978546142578",
"0.017765045166015625",
"0.014757156372070312",
"0.017122983932495117",
"0.01806783676147461",
"0.020816802978515625",
"0.01693105697631836",
"0.01874399185180664",
"0.01773214340209961",
"0.01735210418701172",
"0.018500089645385742",
"0.01947498321533203",
"0.01681685447692871",
"0.017907142639160156",
"0.01844501495361328",
"0.021063804626464844",
"0.01784205436706543",
"0.01958298683166504",
"0.018980979919433594",
"0.017493009567260742",
"0.02844691276550293",
"0.018496990203857422",
"0.019782066345214844",
"0.01657700538635254",
"0.018481016159057617",
"0.02019500732421875",
"0.016276121139526367",
"0.01656484603881836",
"0.020281076431274414",
"0.0181429386138916",
"0.018242835998535156",
"0.016388893127441406",
"0.01722097396850586",
"0.01965188980102539",
"0.01702094078063965",
"0.018874168395996094",
"0.016368865966796875",
"0.019134044647216797",
"0.017893075942993164",
"0.01679706573486328",
"0.019713878631591797",
"0.01861882209777832",
"0.017435073852539062",
"0.018013954162597656",
"0.018841028213500977",
"0.01886892318725586",
"0.019237995147705078",
"0.01853799819946289",
"0.019611120223999023",
"0.01700615882873535",
"0.019214153289794922",
"0.018637895584106445",
"0.018972158432006836",
"0.01956009864807129",
"0.01626300811767578",
"0.023442983627319336",
"0.018841981887817383",
"0.018535137176513672",
"0.01715397834777832",
"0.02065896987915039",
"0.01679706573486328",
"0.018243074417114258",
"0.019891023635864258",
"0.021697998046875",
"0.019694089889526367",
"0.018887996673583984",
"0.01812005043029785",
"0.018271923065185547",
"0.0186309814453125",
"0.01775979995727539",
"0.018548011779785156",
"0.018237829208374023",
"0.018642902374267578",
"0.018330097198486328",
"0.01730799674987793",
"0.01936817169189453",
"0.018759965896606445",
"0.020637035369873047",
"0.017364025115966797",
"0.020608901977539062",
"0.01787090301513672",
"0.017871856689453125",
"0.018362045288085938",
"0.017473936080932617",
"0.019912004470825195",
"0.018465042114257812",
"0.018047094345092773",
"0.018132925033569336",
"0.019397974014282227",
"0.020025968551635742",
"0.021198034286499023",
"0.018002033233642578",
"0.019273042678833008",
"0.04487919807434082",
"0.019683837890625",
"0.019574880599975586",
"0.01834392547607422",
"0.020951032638549805",
"0.018535852432250977",
"0.019440174102783203",
"0.0192258358001709",
"0.018815994262695312",
"0.021212100982666016",
"0.019531965255737305",
"0.024734973907470703",
"0.019420146942138672",
"0.017796993255615234",
"0.01854395866394043",
"0.018435001373291016",
"0.018945932388305664",
"0.022508859634399414",
"0.02159714698791504",
"0.022948026657104492",
"0.020103931427001953",
"0.019669055938720703",
"0.018152952194213867",
"0.018201112747192383",
"0.019695043563842773",
"0.02045917510986328",
"0.020170927047729492",
"0.03754901885986328",
"0.02060103416442871",
"0.017028093338012695",
"0.016997814178466797",
"0.022214889526367188",
"0.01830315589904785",
"0.022016048431396484",
"0.02121710777282715",
"0.019104957580566406",
"0.0304410457611084",
"0.020424842834472656",
"0.018464088439941406",
"0.021124839782714844",
"0.020656824111938477",
"0.018923044204711914",
"0.019069910049438477",
"0.0205690860748291",
"0.019529104232788086",
"0.01923513412475586",
"0.02103900909423828",
"0.019804954528808594",
"0.021285057067871094",
